"elapsed.time","NH3.bg","id","NH3.DFC","date.time","days","treatment","group","date.time.weather","date","time","temp","NH3_corr","air.temp.K","air.flow","dfc.area","ppm","n","NH3.flux","NH3.flux.hour","totaltan","tanloss","tanloss.per","cum.hour","cum.tan.per"
0,9.7451364261,7,12.444305104,2025-06-30 03:00:00,0,"cont","control",2025-06-30 08:00:00,2025-06-30,3,11.3,2.6991686779,284.45,2250,0.38465,0.0026991686779,1.15639622012321e-10,0.0094745648269594,0.568473889617564,6056.42313006629,9.38629744668024e-05,0.00938629744668024,0,0
1,25.648638631,1,335.01876302,2025-06-30 04:00:00,0.0416666666666667,"cont","control",2025-06-30 09:00:00,2025-06-30,4,11.2,309.370124389,284.35,2250,0.38465,0.309370124389,1.32589067224044e-08,1.08632637404024,65.1795824424143,6056.42313006629,0.0107620588988968,1.07620588988968,32.5324796137223,0.537156650304356
1,25.648638631,4,406.33054976,2025-06-30 04:00:00,0.0416666666666667,"cont","control",2025-06-30 09:00:00,2025-06-30,4,11.2,380.681911129,284.35,2250,0.38465,0.380681911129,1.63151692831834e-08,1.33673153151494,80.2038918908963,6056.42313006629,0.0132427821122231,1.32427821122231,40.229597446865,0.664246810087469
1,25.648638631,7,282.45305341,2025-06-30 04:00:00,0.0416666666666667,"cont","control",2025-06-30 09:00:00,2025-06-30,4,11.2,256.804414779,284.35,2250,0.38465,0.256804414779,1.10060588047443e-08,0.901746441403686,54.1047864842212,6056.42313006629,0.00893345549382527,0.893345549382527,27.3366301869194,0.451365923414604
2,31.37550872,1,415.85170544,2025-06-30 05:00:00,0.0833333333333333,"cont","control",2025-06-30 10:00:00,2025-06-30,5,11.8,384.47619672,284.95,2250,0.38465,0.38447619672,1.64430876593253e-08,1.34721211702901,80.8327270217408,6056.42313006629,0.0133466115701952,1.33466115701952,105.5386343458,1.74259017375896
2,31.37550872,4,403.4194452,2025-06-30 05:00:00,0.0833333333333333,"cont","control",2025-06-30 10:00:00,2025-06-30,5,11.8,372.04393648,284.95,2250,0.38465,0.37204393648,1.59113909075528e-08,1.30364923386415,78.2189540318487,6056.42313006629,0.0129150411640728,1.29150411640728,119.441020408238,1.97213797390226
2,31.37550872,7,366.34957792,2025-06-30 06:00:00,0.0833333333333333,"cont","control",2025-06-30 11:00:00,2025-06-30,6,13.2,334.9740692,286.35,2250,0.38465,0.3349740692,1.4255963591081e-08,1.16801705906717,70.0810235440302,6056.42313006629,0.0115713552436788,1.15713552436788,89.4295352010451,1.47660646028981
4,34.5306089123333,1,399.67568713,2025-06-30 06:00:00,0.166666666666667,"cont","control",2025-06-30 11:00:00,2025-06-30,6,13.2,365.145078217667,286.35,2250,0.38465,0.365145078217667,1.55399937462786e-08,1.27321998807617,76.3931992845703,6056.42313006629,0.0126135835697025,1.26135835697025,262.764560652111,4.33860968774873
4,34.5306089123333,4,398.03580965,2025-06-30 06:00:00,0.166666666666667,"cont","control",2025-06-30 11:00:00,2025-06-30,6,13.2,363.505200737667,286.35,2250,0.38465,0.363505200737667,1.54702031690421e-08,1.26750191898505,76.050115139103,6056.42313006629,0.012556935588196,1.2556935588196,273.710089579189,4.51933564912914
4,34.5306089123333,7,381.78036287,2025-06-30 07:00:00,0.166666666666667,"cont","control",2025-06-30 12:00:00,2025-06-30,7,13.7,347.249753957667,286.85,2250,0.38465,0.347249753957667,1.47526374093263e-08,1.20871044950663,72.5226269703979,6056.42313006629,0.0119744980515594,1.19744980515594,232.033185715473,3.83119178981362
5,38.0226766153333,1,376.03519263,2025-06-30 07:00:00,0.208333333333333,"cont","control",2025-06-30 12:00:00,2025-06-30,7,13.7,338.012516014667,286.85,2250,0.38465,0.338012516014667,1.43602004947321e-08,1.17655737841289,70.5934427047737,6056.42313006629,0.0116559627999441,1.16559627999441,336.257881646783,5.55208700623106
5,38.0226766153333,4,362.30146396,2025-06-30 08:00:00,0.208333333333333,"cont","control",2025-06-30 13:00:00,2025-06-30,8,14.6,324.278787344667,287.75,2250,0.38465,0.324278787344667,1.37336439500187e-08,1.12522245965978,67.5133475795869,6056.42313006629,0.0111473960999234,1.11473960999234,345.491820938534,5.70455223353512
5,38.0226766153333,7,344.5868899,2025-06-30 08:00:00,0.208333333333333,"cont","control",2025-06-30 13:00:00,2025-06-30,8,14.6,306.564213284667,287.75,2250,0.38465,0.306564213284667,1.2983407849599e-08,1.06375424967035,63.8252549802213,6056.42313006629,0.0105384405299176,1.05384405299176,300.207126690783,4.95683871888747
6,37.9205630623333,1,349.35776883,2025-06-30 08:00:00,0.25,"cont","control",2025-06-30 13:00:00,2025-06-30,8,14.6,311.437205767667,287.75,2250,0.38465,0.311437205767667,1.31897856527253e-08,1.08066315892256,64.8397895353534,6056.42313006629,0.0107059543467934,1.07059543467934,403.974497766846,6.67018286356793
6,37.9205630623333,4,343.97282751,2025-06-30 09:00:00,0.25,"cont","control",2025-06-30 14:00:00,2025-06-30,9,16.1,306.052264447667,289.25,2250,0.38465,0.306052264447667,1.28945088772552e-08,1.0564705949691,63.388235698146,6056.42313006629,0.0104662825461226,1.04662825461226,410.942612577401,6.78523616583742
6,37.9205630623333,7,335.00868672,2025-06-30 09:00:00,0.25,"cont","control",2025-06-30 14:00:00,2025-06-30,9,16.1,297.088123657667,289.25,2250,0.38465,0.297088123657667,1.25168341908672e-08,1.02552702011632,61.5316212069794,6056.42313006629,0.0101597295772671,1.01597295772671,362.885564784383,5.99174722424671
7,35.6286281513333,1,328.80815047,2025-06-30 10:00:00,0.291666666666667,"cont","control",2025-06-30 15:00:00,2025-06-30,10,17.3,293.179522318667,290.45,2250,0.38465,0.293179522318667,1.23011248975724e-08,1.0078535648807,60.4712138928422,6056.42313006629,0.0099846415275447,0.99846415275447,466.629999480944,7.70471265728484
7,35.6286281513333,4,321.79787876,2025-06-30 10:00:00,0.291666666666667,"cont","control",2025-06-30 15:00:00,2025-06-30,10,17.3,286.169250608667,290.45,2250,0.38465,0.286169250608667,1.20069903441472e-08,0.983754585259519,59.0252751155712,6056.42313006629,0.00974589685164964,0.974589685164964,472.149367984259,7.79584513572603
7,35.6286281513333,7,324.45474633,2025-06-30 10:00:00,0.291666666666667,"cont","control",2025-06-30 15:00:00,2025-06-30,10,17.3,288.826118178667,290.45,2250,0.38465,0.288826118178667,1.21184662738315e-08,0.992888011191395,59.5732806714837,6056.42313006629,0.00983638021850558,0.983638021850558,423.438015723615,6.99155271403535
8,31.0885460956667,1,316.92629479,2025-06-30 11:00:00,0.333333333333333,"cont","control",2025-06-30 16:00:00,2025-06-30,11,18.1,285.837748694333,291.25,2250,0.38465,0.285837748694333,1.19601389323524e-08,0.979915963768374,58.7949578261025,6056.42313006629,0.00970786825217394,0.970786825217394,526.263085340417,8.68933814627077
8,31.0885460956667,4,306.3467302,2025-06-30 11:00:00,0.333333333333333,"cont","control",2025-06-30 16:00:00,2025-06-30,11,18.1,275.258184104333,291.25,2250,0.38465,0.275258184104333,1.15174645028266e-08,0.943646841586945,56.6188104952167,6056.42313006629,0.00934855595114223,0.934855595114223,529.971410789653,8.75056777586562
8,31.0885460956667,7,290.37341513,2025-06-30 12:00:00,0.333333333333333,"cont","control",2025-06-30 17:00:00,2025-06-30,12,18.9,259.284869034333,292.05,2250,0.38465,0.259284869034333,1.08193840996719e-08,0.88645184285706,53.1871105714236,6056.42313006629,0.00878193439084257,0.878193439084257,479.818211345068,7.92246844450276
10,27.1367937503333,1,306.97366019,2025-06-30 12:00:00,0.416666666666667,"cont","control",2025-06-30 17:00:00,2025-06-30,12,18.9,279.836866439667,292.05,2250,0.38465,0.279836866439667,1.16769734945792e-08,0.956715703768816,57.4029422261289,6056.42313006629,0.0094780270455609,0.94780270455609,642.460985392648,10.6079276760443
10,27.1367937503333,4,295.66947426,2025-06-30 12:00:00,0.416666666666667,"cont","control",2025-06-30 17:00:00,2025-06-30,12,18.9,268.532680509667,292.05,2250,0.38465,0.268532680509667,1.12052748182689e-08,0.918068572191229,55.0841143314737,6056.42313006629,0.00909515619178193,0.909515619178193,641.674335616343,10.594938990158
10,27.1367937503333,7,270.96743859,2025-06-30 13:00:00,0.416666666666667,"cont","control",2025-06-30 18:00:00,2025-06-30,13,19.5,243.830644839667,292.65,2250,0.38465,0.243830644839667,1.01536534061658e-08,0.831907314751902,49.9144388851142,6056.42313006629,0.00824157061241654,0.824157061241654,582.919760801606,9.62481894482867
11,21.883500598,1,289.65225363,2025-06-30 13:00:00,0.458333333333333,"cont","control",2025-06-30 18:00:00,2025-06-30,13,19.5,267.768753032,292.65,2250,0.38465,0.267768753032,1.11504897716032e-08,0.913579933546884,54.814796012813,6056.42313006629,0.00905068797797373,0.905068797797373,698.569854512119,11.534363427221
11,21.883500598,4,289.88254616,2025-06-30 14:00:00,0.458333333333333,"cont","control",2025-06-30 19:00:00,2025-06-30,14,20.2,267.999045562,293.35,2250,0.38465,0.267999045562,1.11334491724265e-08,0.912183766223084,54.7310259733851,6056.42313006629,0.00903685637512351,0.903685637512351,696.581905768773,11.5015396185033
11,21.883500598,7,255.87439737,2025-06-30 14:00:00,0.458333333333333,"cont","control",2025-06-30 19:00:00,2025-06-30,14,20.2,233.990896772,293.35,2250,0.38465,0.233990896772,9.72065311112789e-09,0.796430812026982,47.785848721619,6056.42313006629,0.00789011066356849,0.789011066356849,631.769904604973,10.4314030086279
12,17.4312843103333,1,264.04121769,2025-06-30 14:00:00,0.5,"cont","control",2025-06-30 19:00:00,2025-06-30,14,20.2,246.609933379667,293.35,2250,0.38465,0.246609933379667,1.02448840925548e-08,0.839382011031254,50.3629206618753,6056.42313006629,0.00831562121408845,0.831562121408845,751.158712849463,12.4026788868241
12,17.4312843103333,4,260.14859306,2025-06-30 15:00:00,0.5,"cont","control",2025-06-30 20:00:00,2025-06-30,15,20.5,242.717308749667,293.65,2250,0.38465,0.242717308749667,1.00728720827963e-08,0.82528875381446,49.5173252288676,6056.42313006629,0.00817600160448591,0.817600160448592,748.706081369899,12.3621825174838
12,17.4312843103333,7,203.51347477,2025-06-30 15:00:00,0.5,"cont","control",2025-06-30 20:00:00,2025-06-30,15,20.5,186.082190459667,293.65,2250,0.38465,0.186082190459667,7.72249046037322e-09,0.63271770712452,37.9630624274712,6056.42313006629,0.0062682315307543,0.62682315307543,674.644360179518,11.1393201183441
13,14.1752634636667,1,190.78583702,2025-06-30 16:00:00,0.541666666666667,"cont","control",2025-06-30 21:00:00,2025-06-30,16,20.6,176.610573556333,293.75,2250,0.38465,0.176610573556333,7.32691918969017e-09,0.600307832528337,36.0184699517002,6056.42313006629,0.00594715216856157,0.594715216856157,794.349408156251,13.1158175559566
13,14.1752634636667,4,177.45069401,2025-06-30 16:00:00,0.541666666666667,"cont","control",2025-06-30 21:00:00,2025-06-30,16,20.6,163.275430546333,293.75,2250,0.38465,0.163275430546333,6.77369344986171e-09,0.554981040164826,33.2988624098896,6056.42313006629,0.00549810700057958,0.549810700057958,790.114175189278,13.0458879477371
13,14.1752634636667,7,135.9069002,2025-06-30 16:00:00,0.541666666666667,"cont","control",2025-06-30 21:00:00,2025-06-30,16,20.6,121.731636736333,293.75,2250,0.38465,0.121731636736333,5.05019516802225e-09,0.413771687208784,24.8263012325271,6056.42313006629,0.00409916888225333,0.409916888225333,706.039042009517,11.6576901389944
14,12.3428829056667,1,131.70361508,2025-06-30 17:00:00,0.583333333333333,"cont","control",2025-06-30 22:00:00,2025-06-30,17,20.4,119.360732174333,293.55,2250,0.38465,0.119360732174333,4.95520886996728e-09,0.405989286826164,24.3593572095699,6056.42313006629,0.00402206990602112,0.402206990602112,824.538321736886,13.6142786596857
14,12.3428829056667,4,144.30511367,2025-06-30 17:00:00,0.583333333333333,"cont","control",2025-06-30 22:00:00,2025-06-30,17,20.4,131.962230764333,293.55,2250,0.38465,0.131962230764333,5.47835460182193e-09,0.448851569356592,26.9310941613955,6056.42313006629,0.00444669957548041,0.444669957548041,820.22915347492,13.5431282765401
14,12.3428829056667,7,124.64809668,2025-06-30 18:00:00,0.583333333333333,"cont","control",2025-06-30 23:00:00,2025-06-30,18,20.2,112.305213774333,293.35,2250,0.38465,0.112305213774333,4.66548075472819e-09,0.382251334710296,22.9350800826178,6056.42313006629,0.00378690187096732,0.378690187096732,729.919732667089,12.0519936766555
16,12.1870649813333,1,114.76333389,2025-06-30 18:00:00,0.666666666666667,"cont","control",2025-06-30 23:00:00,2025-06-30,18,20.2,102.576268908667,293.35,2250,0.38465,0.102576268908667,4.26131247518787e-09,0.349137091522115,20.9482254913269,6056.42313006629,0.00345884444356806,0.345884444356806,869.845904437783,14.3623700946446
16,12.1870649813333,4,124.93902233,2025-06-30 18:00:00,0.666666666666667,"cont","control",2025-06-30 23:00:00,2025-06-30,18,20.2,112.751957348667,293.35,2250,0.38465,0.112751957348667,4.68403976439749e-09,0.383771908170984,23.0263144902591,6056.42313006629,0.0038019659452042,0.38019659452042,870.186562126575,14.3679948286085
16,12.1870649813333,7,111.39260744,2025-06-30 19:00:00,0.666666666666667,"cont","control",2025-07-01,2025-06-30,19,19.9,99.2055424586667,293.05,2250,0.38465,0.0992055424586667,4.12550185225532e-09,0.338009879855623,20.2805927913374,6056.42313006629,0.00334860896535731,0.334860896535731,773.135405541044,12.7655447602879
17,12.6565553673333,1,108.35329738,2025-06-30 19:00:00,0.708333333333333,"cont","control",2025-07-01,2025-06-30,19,19.9,95.6967420126667,293.05,2250,0.38465,0.0956967420126667,3.97958699326245e-09,0.32605480972752,19.5632885836512,6056.42313006629,0.00323017202786442,0.323017202786442,890.101661475272,14.6968209182163
17,12.6565553673333,4,134.01058371,2025-06-30 20:00:00,0.708333333333333,"cont","control",2025-07-01 01:00:00,2025-06-30,20,19,121.354028342667,292.15,2250,0.38465,0.121354028342667,5.06210189269364e-09,0.414747226844877,24.8848336106926,6056.42313006629,0.00410883339493821,0.410883339493821,894.142136177051,14.7635347956156
17,12.6565553673333,7,113.10697688,2025-06-30 20:00:00,0.708333333333333,"cont","control",2025-07-01 01:00:00,2025-06-30,20,19,100.450421512667,292.15,2250,0.38465,0.100450421512667,4.19013918042607e-09,0.343305733866024,20.5983440319614,6056.42313006629,0.00340107413065374,0.340107413065374,793.574873952694,13.1030289150885
18,13.0556011036667,1,93.320442916,2025-06-30 20:00:00,0.75,"cont","control",2025-07-01 01:00:00,2025-06-30,20,19,80.2648418123333,292.15,2250,0.38465,0.0802648418123333,3.34812789656785e-09,0.274318215962376,16.4590929577426,6056.42313006629,0.00271762599875719,0.271762599875719,908.112852245968,14.9942108195473
18,13.0556011036667,4,115.6382559,2025-06-30 21:00:00,0.75,"cont","control",2025-07-01 02:00:00,2025-06-30,21,17,102.582654796333,290.15,2250,0.38465,0.102582654796333,4.30857775929169e-09,0.353009622325255,21.1805773395153,6056.42313006629,0.00349720897708867,0.349720897708867,917.174841652155,15.143836914217
18,13.0556011036667,7,104.53282585,2025-06-30 21:00:00,0.75,"cont","control",2025-07-01 02:00:00,2025-06-30,21,17,91.4772247463333,290.15,2250,0.38465,0.0914772247463333,3.84213819389149e-09,0.314793379282088,18.8876027569253,6056.42313006629,0.0031186068660164,0.31186068660164,813.317847347137,13.429012964922
19,15.2127057323333,1,109.79202928,2025-06-30 22:00:00,0.791666666666667,"cont","control",2025-07-01 03:00:00,2025-06-30,22,14.8,94.5793235476667,287.95,2250,0.38465,0.0945793235476667,4.00277977392217e-09,0.327955036484181,19.6773021890509,6056.42313006629,0.00324899726562459,0.324899726562459,926.181049819365,15.2925419827664
19,15.2127057323333,4,115.78740864,2025-06-30 22:00:00,0.791666666666667,"cont","control",2025-07-01 03:00:00,2025-06-30,22,14.8,100.574702907667,287.95,2250,0.38465,0.100574702907667,4.25651581620951e-09,0.348744092516649,20.9246455509989,6056.42313006629,0.00345495106626903,0.345495106626903,938.227453097412,15.4914449163849
19,15.2127057323333,7,118.08074414,2025-06-30 22:00:00,0.791666666666667,"cont","control",2025-07-01 03:00:00,2025-06-30,22,14.8,102.868038407667,287.95,2250,0.38465,0.102868038407667,4.35357420709123e-09,0.356696263238127,21.4017757942876,6056.42313006629,0.00353373192966677,0.353373192966677,833.462536622744,13.7616299047062
20,22.21858138,1,122.61276077,2025-06-30 23:00:00,0.833333333333333,"cont","control",2025-07-01 04:00:00,2025-06-30,23,12.9,100.39417939,286.05,2250,0.38465,0.10039417939,4.27709757482513e-09,0.35043039348221,21.0258236089326,6056.42313006629,0.00347165697597197,0.347165697597197,946.532612718357,15.6285746948463
20,22.21858138,4,141.33520462,2025-06-30 23:00:00,0.833333333333333,"cont","control",2025-07-01 04:00:00,2025-06-30,23,12.9,119.11662324,286.05,2250,0.38465,0.11911662324,5.0747306614462e-09,0.415781924867481,24.9469154920489,6056.42313006629,0.00411908398014717,0.411908398014717,961.163233618936,15.8701466687057
20,22.21858138,7,149.30707834,2025-07-01,0.833333333333333,"cont","control",2025-07-01 05:00:00,2025-07-01,0,12.5,127.08849696,285.65,2250,0.38465,0.12708849696,5.42193854832236e-09,0.444229299352061,26.6537579611236,6056.42313006629,0.00440090749749711,0.440090749749711,857.490303500449,14.1583618760643
22,24.2579571023333,1,184.76920235,2025-07-01,0.916666666666667,"cont","control",2025-07-01 05:00:00,2025-07-01,0,12.5,160.511245247667,285.65,2250,0.38465,0.160511245247667,6.84784326563765e-09,0.561056269608256,33.6633761764953,6056.42313006629,0.00555829331167072,0.555829331167072,1001.22181250378,16.5315697236105
22,24.2579571023333,4,178.08621367,2025-07-01,0.916666666666667,"cont","control",2025-07-01 05:00:00,2025-07-01,0,12.5,153.828256567667,285.65,2250,0.38465,0.153828256567667,6.56272891769239e-09,0.537696331849069,32.2617799109442,6056.42313006629,0.00532687020343491,0.532687020343491,1018.37192902193,16.8147420870639
22,24.2579571023333,7,159.73093651,2025-07-01 01:00:00,0.916666666666667,"cont","control",2025-07-01 06:00:00,2025-07-01,1,12.3,135.472979407667,285.45,2250,0.38465,0.135472979407667,5.78369271219258e-09,0.473868476801514,28.4321086080909,6056.42313006629,0.0046945380131952,0.46945380131952,912.576170069664,15.0679064271336
23,24.536912588,1,205.82866906,2025-07-01 01:00:00,0.958333333333333,"cont","control",2025-07-01 06:00:00,2025-07-01,1,12.3,181.291756472,285.45,2250,0.38465,0.181291756472,7.73981509281222e-09,0.634137145810761,38.0482287486456,6056.42313006629,0.00628229367921147,0.628229367921147,1037.07761496636,17.1235990731546
23,24.536912588,4,178.85231672,2025-07-01 02:00:00,0.958333333333333,"cont","control",2025-07-01 07:00:00,2025-07-01,2,12.5,154.315404132,285.65,2250,0.38465,0.154315404132,6.58351194858001e-09,0.53939912341842,32.3639474051052,6056.42313006629,0.00534373948287046,0.534373948287046,1050.68479267995,17.3482725713791
23,24.536912588,7,170.71099066,2025-07-01 02:00:00,0.958333333333333,"cont","control",2025-07-01 07:00:00,2025-07-01,2,12.5,146.174078072,285.65,2250,0.38465,0.146174078072,6.23618098901198e-09,0.510941665364062,30.6564999218437,6056.42313006629,0.00506181606923296,0.506181606923296,942.120474334631,15.555724131255
24,28.180093388,1,198.48567692,2025-07-01 02:00:00,1,"cont","control",2025-07-01 07:00:00,2025-07-01,2,12.5,170.305583532,285.65,2250,0.38465,0.170305583532,7.2656961915075e-09,0.595291720791819,35.7175032475091,6056.42313006629,0.0058974583645245,0.58974583645245,1073.96048096443,17.7325866753414
24,28.180093388,4,174.28379466,2025-07-01 03:00:00,1,"cont","control",2025-07-01 08:00:00,2025-07-01,3,12.6,146.103701272,285.75,2250,0.38465,0.146103701272,6.230997184819e-09,0.510516946846119,30.6310168107671,6056.42313006629,0.00505760845187708,0.505760845187708,1082.18227478789,17.8683399681165
24,28.180093388,7,172.5957749,2025-07-01 03:00:00,1,"cont","control",2025-07-01 08:00:00,2025-07-01,3,12.6,144.415681512,285.75,2250,0.38465,0.144415681512,6.15900690475828e-09,0.504618652096647,30.2771191257988,6056.42313006629,0.00499917500405349,0.499917500405349,972.587283858452,16.0587736849193
25,34.3587095616667,1,198.90507681,2025-07-01 04:00:00,1.04166666666667,"cont","control",2025-07-01 09:00:00,2025-07-01,4,12.9,164.546367248333,286.05,2250,0.38465,0.164546367248333,7.01017601399145e-09,0.57435648731091,34.4613892386546,6056.42313006629,0.0056900564076469,0.56900564076469,1109.04992720751,18.31196241395
25,34.3587095616667,4,167.26433863,2025-07-01 04:00:00,1.04166666666667,"cont","control",2025-07-01 09:00:00,2025-07-01,4,12.9,132.905629068333,286.05,2250,0.38465,0.132905629068333,5.66218427425484e-09,0.463913069197873,27.8347841518724,6056.42313006629,0.00459591140745936,0.459591140745936,1111.41517526921,18.3510159610833
25,34.3587095616667,7,169.50184533,2025-07-01 04:00:00,1.04166666666667,"cont","control",2025-07-01 09:00:00,2025-07-01,4,12.9,135.143135768333,286.05,2250,0.38465,0.135143135768333,5.75750886915041e-09,0.471723186856728,28.3033912114037,6056.42313006629,0.00467328497424417,0.467328497424417,1001.87753902705,16.5423966838342
26,37.456780432,1,182.99406782,2025-07-01 05:00:00,1.08333333333333,"cont","control",2025-07-01 10:00:00,2025-07-01,5,14.1,145.537287388,287.25,2250,0.38465,0.145537287388,6.17442919343612e-09,0.505882228294108,30.3529336976465,6056.42313006629,0.00501169304815634,0.501169304815634,1141.45708867567,18.8470498867402
26,37.456780432,4,166.86673085,2025-07-01 05:00:00,1.08333333333333,"cont","control",2025-07-01 10:00:00,2025-07-01,5,14.1,129.409950418,287.25,2250,0.38465,0.129409950418,5.49022583918176e-09,0.449824201452622,26.9894520871573,6056.42313006629,0.00445633528363827,0.445633528363827,1138.82729338872,18.8036282956382
26,37.456780432,7,157.78182435,2025-07-01 06:00:00,1.08333333333333,"cont","control",2025-07-01 11:00:00,2025-07-01,6,16,120.325043918,289.15,2250,0.38465,0.120325043918,5.07125452464087e-09,0.415497118648502,24.9298271189101,6056.42313006629,0.00411626245120645,0.411626245120645,1028.49414819221,16.9818740551067
28,42.304274535,1,170.68453266,2025-07-01 06:00:00,1.16666666666667,"cont","control",2025-07-01 11:00:00,2025-07-01,6,16,128.380258125,289.15,2250,0.38465,0.128380258125,5.41075194067372e-09,0.443312760215073,26.5987656129044,6056.42313006629,0.0043918274931714,0.43918274931714,1198.40878798622,19.7874019408729
28,42.304274535,4,155.39830175,2025-07-01 06:00:00,1.16666666666667,"cont","control",2025-07-01 11:00:00,2025-07-01,6,16,113.094027215,289.15,2250,0.38465,0.113094027215,4.76649397788526e-09,0.390527532042382,23.4316519225429,6056.42313006629,0.00386889281335375,0.386889281335375,1189.24839739842,19.6361511053374
28,42.304274535,7,182.86955266,2025-07-01 07:00:00,1.16666666666667,"cont","control",2025-07-01 12:00:00,2025-07-01,7,18.5,140.565278125,291.65,2250,0.38465,0.140565278125,5.87352269850788e-09,0.481228411172958,28.8737046703774,6056.42313006629,0.00476745168729012,0.476745168729012,1082.2976799815,17.8702454689564
29,49.516543643,1,160.96559079,2025-07-01 07:00:00,1.20833333333333,"cont","control",2025-07-01 12:00:00,2025-07-01,7,18.5,111.449047147,291.65,2250,0.38465,0.111449047147,4.65690045846789e-09,0.381548335411803,22.8929001247082,6056.42313006629,0.00377993737112908,0.377993737112908,1223.15462085502,20.195990184088
29,49.516543643,4,154.35727208,2025-07-01 08:00:00,1.20833333333333,"cont","control",2025-07-01 13:00:00,2025-07-01,8,20.6,104.840728437,293.75,2250,0.38465,0.104840728437,4.34945388363813e-09,0.356358677633945,21.3815206580367,6056.42313006629,0.00353038752393158,0.353038752393158,1211.65498368871,20.0061151222017
29,49.516543643,7,169.76105135,2025-07-01 08:00:00,1.20833333333333,"cont","control",2025-07-01 13:00:00,2025-07-01,8,20.6,120.244507707,293.75,2250,0.38465,0.120244507707,4.98849968737714e-09,0.408716864123663,24.5230118474198,6056.42313006629,0.00404909157117484,0.404909157117484,1108.9960382404,18.3110726318796
30,49.628749445,1,150.26159669,2025-07-01 08:00:00,1.25,"cont","control",2025-07-01 13:00:00,2025-07-01,8,20.6,100.632847245,293.75,2250,0.38465,0.100632847245,4.17488446328704e-09,0.342055887109908,20.5233532265945,6056.42313006629,0.00338869210189576,0.338869210189576,1244.86274753067,20.5544216577392
30,49.628749445,4,150.92654925,2025-07-01 09:00:00,1.25,"cont","control",2025-07-01 14:00:00,2025-07-01,9,22.2,101.297799805,295.35,2250,0.38465,0.101297799805,4.17970483264171e-09,0.342450828749684,20.547049724981,6056.42313006629,0.0033926047245573,0.33926047245573,1232.61926888022,20.3522647346261
30,49.628749445,7,158.67199849,2025-07-01 09:00:00,1.25,"cont","control",2025-07-01 14:00:00,2025-07-01,9,22.2,109.043249045,295.35,2250,0.38465,0.109043249045,4.49929411969167e-09,0.368635361053274,22.1181216631964,6056.42313006629,0.00365201063205013,0.365201063205013,1132.3166049957,18.6961277420409
31,47.256312133,1,135.48755159,2025-07-01 10:00:00,1.29166666666667,"cont","control",2025-07-01 15:00:00,2025-07-01,10,23.7,88.231239457,296.85,2250,0.38465,0.088231239457,3.62216227340829e-09,0.296770351510809,17.8062210906486,6056.42313006629,0.00294005565797607,0.294005565797607,1264.0275346893,20.8708590457328
31,47.256312133,4,134.72681249,2025-07-01 10:00:00,1.29166666666667,"cont","control",2025-07-01 15:00:00,2025-07-01,10,23.7,87.470500357,296.85,2250,0.38465,0.087470500357,3.59093160630121e-09,0.294211566079431,17.6526939647659,6056.42313006629,0.00291470618641743,0.291470618641743,1251.7191407251,20.6676302801749
31,47.256312133,7,141.80572209,2025-07-01 10:00:00,1.29166666666667,"cont","control",2025-07-01 15:00:00,2025-07-01,10,23.7,94.549409957,296.85,2250,0.38465,0.094549409957,3.88154249931132e-09,0.318021845785737,19.0813107471442,6056.42313006629,0.00315059075915909,0.315059075915909,1152.91632120088,19.0362578116013
32,38.4427533113333,1,123.5269688,2025-07-01 11:00:00,1.33333333333333,"cont","control",2025-07-01 16:00:00,2025-07-01,11,24.6,85.0842154886667,297.75,2250,0.38465,0.0850842154886667,3.48240922536802e-09,0.285320129775549,17.1192077865329,6056.42313006629,0.00282662017149148,0.282662017149148,1281.49024912789,21.1591928372062
32,38.4427533113333,4,121.90818696,2025-07-01 11:00:00,1.33333333333333,"cont","control",2025-07-01 16:00:00,2025-07-01,11,24.6,83.4654336486667,297.75,2250,0.38465,0.0834654336486667,3.41615415348309e-09,0.279891731076514,16.7935038645908,6056.42313006629,0.00277284190749846,0.277284190749846,1268.94223963977,20.9520076848707
32,38.4427533113333,7,121.46393705,2025-07-01 12:00:00,1.33333333333333,"cont","control",2025-07-01 17:00:00,2025-07-01,12,25.9,83.0211837386667,299.05,2250,0.38465,0.0830211837386667,3.38320014380279e-09,0.277191749049671,16.6315049429802,6056.42313006629,0.00274609362420789,0.274609362420789,1170.77272904594,19.3310920307697
34,32.7312380656667,1,94.607302888,2025-07-01 12:00:00,1.41666666666667,"cont","control",2025-07-01 17:00:00,2025-07-01,12,25.9,61.8760648223333,299.05,2250,0.38465,0.0618760648223333,2.52151441328306e-09,0.2065922679012,12.395536074072,6056.42313006629,0.00204667603433057,0.204667603433057,1311.00499298849,21.6465224577884
34,32.7312380656667,4,105.44412201,2025-07-01 12:00:00,1.41666666666667,"cont","control",2025-07-01 17:00:00,2025-07-01,12,25.9,72.7128839443333,299.05,2250,0.38465,0.0727128839443333,2.96312613647076e-09,0.242774320617018,14.5664592370211,6056.42313006629,0.0024051257523121,0.24051257523121,1300.30220274139,21.4698044508517
34,32.7312380656667,7,100.72608416,2025-07-01 13:00:00,1.41666666666667,"cont","control",2025-07-01 18:00:00,2025-07-01,13,26.8,67.9948460943333,299.95,2250,0.38465,0.0679948460943333,2.76254718612096e-09,0.226340521933293,13.5804313159976,6056.42313006629,0.00224231877864995,0.224231877864995,1200.98466530492,19.8299332710555
